DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2020-03-04,9996.147458239588,10000.0,9943.92059920937,10000.0,50,50,0.91,434,434
2020-03-05,9678.520471301103,10000.0,9631.669802472223,10000.0,50,50,0.96,549,549
2020-03-06,9225.548517762278,10000.0,9156.697898495153,10000.0,50,50,0.92,850,850
2020-03-09,9965.276565159518,10000.0,10087.382489344393,10000.0,50,50,0.95,542,542
2020-03-10,9773.026956203037,10000.0,9769.67141461884,10000.0,50,50,0.91,562,562
2020-03-11,8945.962013247155,10000.0,8896.395654872986,10000.0,50,50,0.98,803,803
2020-03-12,10100.490862002918,10000.0,10397.9289393768,10000.0,50,50,0.88,1806,1806
2020-03-13,9239.953925460617,10000.0,9077.591738429135,10000.0,50,50,0.93,621,621
2020-03-16,10125.690325035903,10000.0,10146.394025800251,10000.0,50,50,0.95,682,682
2020-03-17,10158.601065214729,10000.0,9622.993276076913,10000.0,50,50,0.98,616,616
2020-03-18,9626.834076411596,10000.0,9039.452850900816,10000.0,50,50,0.96,521,521
2020-03-19,10624.363202295843,10000.0,10794.541379024979,10000.0,50,50,0.92,1062,1062
2020-03-20,9834.983501016139,10000.0,9456.551408351837,10000.0,50,50,0.91,463,463
2020-03-23,10566.915694325226,10000.0,10415.577912824383,10000.0,50,50,0.96,872,872
2020-03-24,10621.938972622696,10000.0,10733.764779167388,10000.0,50,50,0.94,509,509
2020-03-25,10246.158150536896,10000.0,10330.668438629931,10000.0,50,50,0.91,410,410
2020-03-26,9940.956655025351,10000.0,9997.090445649741,10000.0,50,50,0.92,499,499
2020-03-27,10018.15471008794,10000.0,9934.579073716499,10000.0,50,50,0.93,583,583
2020-03-30,9911.752963789912,10000.0,9773.61691650932,10000.0,50,50,0.96,462,462
2020-03-31,9780.600438328487,10000.0,9396.469939996587,10000.0,50,50,0.85,483,483
2020-04-01,9828.80708774495,10000.0,9686.349855377619,10000.0,50,50,0.91,571,571
2020-04-02,10054.212738398825,10000.0,10067.112537710584,10000.0,50,50,0.85,446,446
2020-04-03,10296.614187102392,10000.0,10191.486846325026,10000.0,50,50,0.92,406,406
2020-04-06,10712.02369193551,10000.0,10881.234438436426,10000.0,50,50,0.94,584,584
2020-04-07,9904.470377433097,10000.0,9897.286130667333,10000.0,50,50,0.9,567,567
2020-04-08,10544.307673543382,10000.0,10677.438870215927,10000.0,50,50,0.94,513,513
2020-04-09,10662.77638248805,10000.0,10025.955195779567,10000.0,50,50,0.9,567,567
2020-04-13,10105.450729625709,9800.0,9884.584028471138,10000.0,50,50,0.81,539,539
2020-04-14,9680.194812985683,10000.0,9531.477022141962,10000.0,50,50,0.96,489,489
2020-04-15,10134.689832433254,10000.0,10105.862590496114,10000.0,50,50,0.93,674,674
2020-04-16,10072.688145444437,10000.0,10130.259580099197,10000.0,50,50,0.93,442,442
2020-04-17,9959.66031943919,10000.0,9832.349415218421,10000.0,50,50,0.87,538,538
2020-04-20,9619.92965537098,10000.0,9858.695739879608,10000.0,50,50,0.92,451,451
2020-04-21,10189.782940204277,10000.0,10239.875704497057,10000.0,50,50,0.92,515,515
2020-04-22,10152.39713207607,10000.0,10041.587593069606,10000.0,50,50,0.95,418,418
2020-04-23,10282.204312790003,10000.0,10130.513336197746,10000.0,50,50,0.78,434,434
2020-04-24,10144.18553804777,10000.0,10155.921828228393,10000.0,50,50,0.94,399,399
2020-04-27,10525.841993945953,10000.0,10239.093096397253,10000.0,50,50,0.92,517,517
2020-04-28,10050.435645623595,10000.0,10222.735357859116,10000.0,50,50,0.94,466,466
2020-04-29,10081.288377275505,10000.0,9973.601682229708,10000.0,50,50,0.95,605,605
2020-04-30,9583.689931038722,10000.0,9538.75232153334,10000.0,50,50,0.93,614,614
2020-05-01,9682.137958947613,10000.0,9637.34838385782,10000.0,50,50,0.88,636,636
2020-05-04,10410.675376200412,10000.0,10387.093893690437,10000.0,50,50,0.84,435,435
2020-05-05,9826.735670064352,10000.0,9875.557073636757,10000.0,50,50,0.85,540,540
2020-05-06,9925.118792789737,10000.0,10028.401166838057,10000.0,50,50,0.9,510,510
2020-05-07,10194.509469972609,10000.0,10104.594828029927,10000.0,50,50,0.89,657,657
2020-05-08,10065.918455049903,10000.0,10014.994541466569,10000.0,50,50,0.82,523,523
2020-05-11,10005.013860313271,10000.0,10101.616624351887,10000.0,50,50,0.87,501,501
2020-05-12,9619.902514166706,10000.0,9661.216927877964,10000.0,50,50,0.9,408,408
2020-05-13,9634.536681517402,10000.0,9493.850087623929,10000.0,50,50,0.92,535,535
2020-05-14,10112.022538321067,10000.0,10156.016058286457,10000.0,50,50,0.93,489,489
2020-05-15,10459.793211972223,10000.0,10426.846699523074,10000.0,50,50,0.94,389,389
2020-05-18,10128.788720571907,10000.0,10077.99304065932,10000.0,50,50,0.89,592,592
2020-05-19,10122.244823955043,10000.0,9981.736658555106,10000.0,50,50,0.92,325,325
2020-05-20,10040.414624013207,10000.0,9967.300653851098,10000.0,50,50,0.9,406,406
2020-05-21,9938.61597211061,10000.0,9852.287976813992,10000.0,50,50,0.95,262,262
2020-05-22,9595.683043168234,9400.0,10329.979055242311,10000.0,50,50,0.86,213,213
2020-05-26,9860.084210629462,9800.0,9892.921721359344,10000.0,50,50,0.89,595,595
2020-05-27,10177.777913233813,10000.0,10085.465954758558,10000.0,50,50,0.91,458,458
2020-05-28,9906.697053330876,10000.0,9780.88069444167,10000.0,50,50,0.89,340,340
2020-05-29,10018.110276210311,10000.0,10129.707879030135,10000.0,50,50,0.89,268,268
2020-06-01,10225.423835706919,10000.0,10342.601498532684,10000.0,50,50,0.91,388,388
2020-06-02,10147.902237849345,10000.0,10107.04291878396,10000.0,50,50,0.86,286,286
2020-06-03,10968.027423201484,10000.0,10110.732319465687,10000.0,50,50,0.97,555,555
2020-06-04,10484.363877858583,10000.0,10339.575354915949,10000.0,50,50,0.84,350,350
2020-06-05,10392.190946344861,10000.0,10063.546646386747,10000.0,50,50,0.84,688,688
